date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:23	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.592.delayed	(from http://mediaget.com/news/35-unsere-seite-hat-eine-neue-gestaltung?lang=ae)
16:59:23	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.593.delayed	(from http://mediaget.com/news/35-unsere-seite-hat-eine-neue-gestaltung?lang=tr)
16:59:23	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.594.delayed	(from http://mediaget.com/news/35-unsere-seite-hat-eine-neue-gestaltung?lang=pt)
16:59:24	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.595.delayed	(from http://mediaget.com/news/35-unsere-seite-hat-eine-neue-gestaltung?lang=my)
16:59:24	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.596.delayed	(from http://mediaget.com/news/35-unsere-seite-hat-eine-neue-gestaltung?lang=cn)
16:59:24	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.597.delayed	(from http://mediaget.com/news/35-unsere-seite-hat-eine-neue-gestaltung?lang=bg)
16:59:24	14232/14232	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:23%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=ru	D:/2/mediaget.com/news/36-aktualisierung-1120772139.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:24	13684/13684	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:23%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=en	D:/2/mediaget.com/news/36-aktualisierung-1120779ed2.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:25	13379/13379	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:24%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=es	D:/2/mediaget.com/news/36-aktualisierung-112077c69a.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:25	13417/13417	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:24%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=it	D:/2/mediaget.com/news/36-aktualisierung-112077cf53.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:26	13427/13427	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:24%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=fr	D:/2/mediaget.com/news/36-aktualisierung-112077e68f.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:26	13442/13442	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:25%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=cz	D:/2/mediaget.com/news/36-aktualisierung-1120772fa9.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:27	13396/13396	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:25%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=ae	D:/2/mediaget.com/news/36-aktualisierung-112077e0cd.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:27	13286/13286	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:26%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=tr	D:/2/mediaget.com/news/36-aktualisierung-1120772296.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:28	13300/13300	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:26%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=pt	D:/2/mediaget.com/news/36-aktualisierung-112077923c.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:29	13255/13255	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:27%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=my	D:/2/mediaget.com/news/36-aktualisierung-1120775e26.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:29	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5a5.delayed	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:29	13230/13230	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:27%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=cn	D:/2/mediaget.com/news/36-aktualisierung-112077db38.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:29	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5a7.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=ru)
16:59:29	0/-1	---M--	302	error ('')			http://mediaget.com/newcataloguetesting	D:/2/mediaget.com/newcataloguetesting.5a8.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=ru)
16:59:29	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5a9.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=en)
16:59:29	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5aa.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=es)
16:59:29	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ab.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=it)
16:59:30	13596/13596	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:27%20GMT	http://mediaget.com/news/36-aktualisierung-112077?lang=ua	D:/2/mediaget.com/news/36-aktualisierung-1120770873.html	(from http://mediaget.com/news/36-aktualisierung-112077)
16:59:30	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ac.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=fr)
16:59:30	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ad.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=de)
16:59:30	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ae.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=cz)
16:59:30	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5af.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=ae)
16:59:30	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5b0.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=tr)
16:59:30	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5b1.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=pt)
16:59:30	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5b2.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=my)
16:59:30	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5b3.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=cn)
16:59:30	13414/13414	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:28%20GMT	http://mediaget.com/news/45-update-mediaget-201577?lang=ua	D:/2/mediaget.com/news/45-update-mediaget-2015770873.html	(from http://mediaget.com/news/45-update-mediaget-201577?lang=ru)
16:59:30	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5b4.delayed	(from http://mediaget.com/news/45-update-mediaget-201577?lang=bg)
16:59:30	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5b6.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=ru)
16:59:30	0/-1	---M--	302	error ('')			http://mediaget.com/newcataloguetesting	D:/2/mediaget.com/newcataloguetesting.5b7.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=ru)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5b8.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=en)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5b9.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=es)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ba.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=it)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5bb.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=fr)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5bc.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=de)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5bd.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=cz)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5be.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=ae)
16:59:31	13539/13539	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:30%20GMT	http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=ua	D:/2/mediaget.com/news/47-vydn-mediaget-201-pro-mac0873.html	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=ru)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5bf.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=tr)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5c0.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=pt)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5c1.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=my)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5c2.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=cn)
16:59:31	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5c3.delayed	(from http://mediaget.com/news/47-vydn-mediaget-201-pro-mac?lang=bg)
16:59:32	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5c5.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=ru)
16:59:32	0/-1	---M--	302	error ('')			http://mediaget.com/newcataloguetesting	D:/2/mediaget.com/newcataloguetesting.5c6.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=ru)
16:59:32	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5c7.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=en)
16:59:32	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5c8.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=es)
16:59:32	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5c9.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=it)
16:59:32	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ca.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=fr)
16:59:32	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5cb.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=de)
16:59:32	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5cc.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=cz)
16:59:32	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5cd.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=ae)
16:59:32	13939/13939	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:31%20GMT	http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=ua	D:/2/mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android0873.html	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=ru)
16:59:32	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ce.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=tr)
16:59:32	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5cf.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=pt)
16:59:33	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5d0.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=my)
16:59:33	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5d1.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=cn)
16:59:33	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5d2.delayed	(from http://mediaget.com/news/48-oteven-zkouky-doplky-mediaget-pro-android?lang=bg)
16:59:33	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5d4.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=ru)
16:59:33	0/-1	---M--	302	error ('')			http://mediaget.com/newcataloguetesting	D:/2/mediaget.com/newcataloguetesting.5d5.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=ru)
16:59:33	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5d6.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=en)
16:59:33	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5d7.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=es)
16:59:33	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5d8.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=it)
16:59:33	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5d9.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=fr)
16:59:33	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5da.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=de)
16:59:34	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5db.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=cz)
16:59:34	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5dc.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=ae)
16:59:34	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5dd.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=tr)
16:59:34	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5de.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=pt)
16:59:34	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5df.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=my)
16:59:34	13713/13713	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:32%20GMT	http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=ua	D:/2/mediaget.com/news/49-mediaget-201-vydn-dolo0873.html	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=ru)
16:59:34	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5e0.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=cn)
16:59:34	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5e1.delayed	(from http://mediaget.com/news/49-mediaget-201-vydn-dolo?lang=bg)
16:59:34	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5e3.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=ru)
16:59:34	0/-1	---M--	302	error ('')			http://mediaget.com/newcataloguetesting	D:/2/mediaget.com/newcataloguetesting.5e4.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=ru)
16:59:34	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5e5.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=en)
16:59:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5e6.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=es)
16:59:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5e7.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=it)
16:59:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5e8.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=fr)
16:59:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5e9.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=de)
16:59:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ea.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=cz)
16:59:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5eb.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=ae)
16:59:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ec.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=tr)
16:59:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ed.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=pt)
16:59:35	13166/13166	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:33%20GMT	http://mediaget.com/news/50-mediaget-20?lang=ua	D:/2/mediaget.com/news/50-mediaget-200873.html	(from http://mediaget.com/news/50-mediaget-20?lang=ru)
16:59:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ee.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=my)
16:59:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ef.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=cn)
16:59:35	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5f0.delayed	(from http://mediaget.com/news/50-mediaget-20?lang=bg)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5f2.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=ru)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/newcataloguetesting	D:/2/mediaget.com/newcataloguetesting.5f3.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=ru)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5f4.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=en)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5f5.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=es)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5f6.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=it)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5f7.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=fr)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5f8.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=de)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5f9.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=cz)
16:59:36	13831/13831	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:35%20GMT	http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=ua	D:/2/mediaget.com/news/51-nae-webov-strnky-nov-design0873.html	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=ru)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5fa.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=ae)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5fb.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=tr)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5fc.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=pt)
16:59:36	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5fd.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=my)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5fe.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=cn)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.5ff.delayed	(from http://mediaget.com/news/51-nae-webov-strnky-nov-design?lang=bg)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.601.delayed	(from http://mediaget.com/news/52-update-112077?lang=ru)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/newcataloguetesting	D:/2/mediaget.com/newcataloguetesting.602.delayed	(from http://mediaget.com/news/52-update-112077?lang=ru)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.603.delayed	(from http://mediaget.com/news/52-update-112077?lang=en)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.604.delayed	(from http://mediaget.com/news/52-update-112077?lang=es)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.605.delayed	(from http://mediaget.com/news/52-update-112077?lang=it)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.606.delayed	(from http://mediaget.com/news/52-update-112077?lang=fr)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.607.delayed	(from http://mediaget.com/news/52-update-112077?lang=de)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.608.delayed	(from http://mediaget.com/news/52-update-112077?lang=cz)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.609.delayed	(from http://mediaget.com/news/52-update-112077?lang=ae)
16:59:37	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.60a.delayed	(from http://mediaget.com/news/52-update-112077?lang=tr)
16:59:37	13464/13464	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:36%20GMT	http://mediaget.com/news/52-update-112077?lang=ua	D:/2/mediaget.com/news/52-update-1120770873.html	(from http://mediaget.com/news/52-update-112077?lang=ru)
16:59:38	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.60b.delayed	(from http://mediaget.com/news/52-update-112077?lang=pt)
16:59:38	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.60c.delayed	(from http://mediaget.com/news/52-update-112077?lang=my)
16:59:38	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.60d.delayed	(from http://mediaget.com/news/52-update-112077?lang=cn)
16:59:38	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.60e.delayed	(from http://mediaget.com/news/52-update-112077?lang=bg)
16:59:38	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.610.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=ru)
16:59:38	0/-1	---M--	302	error ('')			http://mediaget.com/newcataloguetesting	D:/2/mediaget.com/newcataloguetesting.611.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=ru)
16:59:38	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.612.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=en)
16:59:38	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.613.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=es)
16:59:38	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.614.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=it)
16:59:39	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.615.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=fr)
16:59:39	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.616.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=de)
16:59:39	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.617.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=cz)
16:59:39	31718/31718	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:59:37%20GMT	http://mediaget.com/news/112-selamat-kembali?lang=ua	D:/2/mediaget.com/news/112-selamat-kembali0873.html	(from http://mediaget.com/news/112-selamat-kembali?lang=ru)
16:59:39	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.618.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=ae)
16:59:39	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.619.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=tr)
16:59:39	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.61a.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=pt)
16:59:39	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.61b.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=my)
16:59:39	0/-1	---M--	302	error ('')			http://mediaget.com/action.php	D:/2/mediaget.com/action.61c.delayed	(from http://mediaget.com/news/112-selamat-kembali?lang=cn)
